华影视轮播,#genre#
三立台湾,p3p://108.181.20.159:013563/5fe2947f000c58a57c0623474ae64e07
三立都会,p3p://108.181.20.159:013563/5fe29458000eb9287c058b8b2e5806e8
三立戏剧,p3p://108.181.20.159:013563/623524310003dee68290a4c42edc7cf5
WarnerTV,p3p://108.181.20.159:013563/623a7c43000859b0977039e0175b0470
緯來电影,p3p://108.181.20.159:013563/62c860e50008ea96c1ae9a96599c6947
緯來戏剧,p3p://108.181.20.159:013563/5fe29426000330687c04c55011370c91
緯來精彩,p3p://108.181.20.159:013563/623a875d0001a53e979b95b628874e82
八大第一,p3p://108.181.20.159:013563/5fea93070007b1939b3ff46f17b905c7
八大戏剧,p3p://108.181.20.159:013563/6224f676000aef1a435e76c619855b4e
八大娱乐,p3p://108.181.20.159:013563/5fe293b60007594a7c0310e05b6a27ac
靖天映画,p3p://108.181.20.159:013563/6258eae500040fd80e4f0b2311754279
博斯网球,p3p://108.181.20.159:013563/6275f21d000aeb447fb1e83c30d60273
美食星球,p3p://108.181.20.159:013563/62c9a5620009f165c6a22320701370b6
探索台湾,p3p://108.181.20.159:013563/62c759f2000bc06bbdab761176c927da
DMAX台湾,p3p://108.181.20.159:013563/62636a890008309f3751324a7688052d
History台湾,p3p://108.181.20.159:013563/6233e1a30007e08d7da4ab21717b3e79
IFUN爱放,p3p://108.181.20.159:013563/63ed9c5c0008711fe9648ea407167ba7
JET綜合,p3p://108.181.20.159:013563/621e14f2000381b7287dfb1557135ff8
靖天欢乐,p3p://108.181.20.159:013563/6258f7e400070ac10e81d00831393e97
靖天育乐,p3p://108.181.20.159:013563/6223be04000a57323e9a6b2919b21d76
博斯魅力,p3p://108.181.20.159:013563/612ee43d000c84ea8e0dab707a8b2e0d
Momo綜合,p3p://108.181.20.159:013563/621e17750005eaa02887cb6e61ea2a58
龙华洋片,p3p://108.181.20.159:013563/64c0e1af000875f522a785c0570b06ae
中視经典,p3p://108.181.20.159:013563/621db24e000d4a9726fcacfd58c400a2
影迷纪实,p3p://108.181.20.159:013563/62c9a2fe00025fc4c698ca952e9711cb
Amc最爱电影,p3p://108.181.20.159:013563/625bbd49000d7c0d1954e42d45bc3182
靖洋戏剧,p3p://108.181.20.159:013563/626104d8000627c22df3f662158708fa
靖天电影,p3p://108.181.20.159:013563/61ed0469000059af74b25aa267531e5a
民視第一,p3p://108.181.20.159:013563/5fe0a665000c49bf747c0dbd57ec09a3
MTV台湾,p3p://108.181.20.159:013563/621e1827000d7a3a288a84ae70c44b0d
Life Time,p3p://108.181.20.159:013563/623a91f0000d3ab297c4e6e2101d46b4
民視旅游,p3p://108.181.20.159:013563/61769f2d000d84d7a63c4df74f4f24c4
爱尔达体育1,p3p://108.181.20.159:013563/623a8d50000c965397b2d5b26c7b25bd
爱尔达体育2,p3p://108.181.20.159:013563/623a8d8d0001570d97b3c11a65640b68
爱尔达体育3,p3p://108.181.20.159:013563/622e99e60004026169046fd918be6ed7
爱尔达体育4,p3p://108.181.20.159:013563/6561b7fc0008015996e9acc674481614
历史频道,p3p://108.181.20.159:013563/6233e1a30007e08d7da4ab21717b3e79
历史频道2,p3p://108.181.20.159:013563/6233e2240002d3af7da6a1bf693a1ed5
探索频道,p3p://108.181.20.159:013563/62c759f2000bc06bbdab761176c927da
Trace Sport,p3p://108.181.20.159:013563/644faccf000c7b6368730354764b17ed
天映经典,p3p://108.181.20.159:013563/5fded422000d0eb46d5f29815c1d4155
韩国娱乐台,p3p://108.181.20.159:013563/621e16b0000ec4772884cc295a1614a8
爱尔达娱乐,p3p://108.181.20.159:013563/654f2d84000107fc4e7d1a7a77631ac2
台視财经,p3p://108.181.20.159:013563/6223b571000a13023e78ece5030b5b05
Cinemax,p3p://108.181.20.159:013563/64ce039d0009f00b55f3e422778f3af3
Catchplay,p3p://108.181.20.159:013563/6258e5c9000dd0d00e3b184c1b9c4f4c
Catchplay Beyond,p3p://108.181.20.159:013563/624886bd0005941ace48b3ef71407d9e
Cinema World,p3p://108.181.20.159:013563/6233e8f1000112b17dc1320c7d1c4049
MyCinemaEurope,p3p://108.181.20.159:013563/6233fc79000a0ea07e0d7fa1125015d0
三立綜合,p3p://108.181.20.159:013563/6233dc940004f17a7d90e7c364b93c82
八大綜艺,p3p://108.181.20.159:013563/621e16570009521a28836f1b4c052719
民視綜艺,p3p://108.181.20.159:013563/60226655000c42b2754eb8925f3a52d9
八大精彩,p3p://108.181.20.159:013563/6223beb7000542db3e9d251558fb45b1
緯來育乐,p3p://108.181.20.159:013563/6214bdc7000061300401d77e20cc43d8
緯來体育,p3p://108.181.20.159:013563/5fe16e4c000e45c17788ec964e9c5564
Life Time 台湾,p3p://108.181.20.159:013563/623a91f0000d3ab297c4e6e2101d46b4
Life Time 台湾,p3p://108.181.20.159:013563/6233e3870008739f7dac0de912e2311a
Boomerang,p3p://108.181.20.159:013563/621e313f0005594c28ec88582a49029c
爱尔达綜合,p3p://108.181.20.159:013563/644f9341000c1001680f3089032174aa
衛視西片,p3p://108.181.20.159:013563/60c79e440000ec5bfaa9367854ba796d
原住民电視,p3p://108.181.20.159:013563/64450b180002b23d3eeb784a0aa62e20
公視戏剧,p3p://108.181.20.159:013563/64450cdd000b67ea3ef2640f773a7ec7
EVE HD,p3p://108.181.20.159:013563/6445172e000920783f1aafee754f43e4
HGTV,p3p://108.181.20.159:013563/644518fd0002d5953f21bedc56b6465f
TVBS亚洲,p3p://108.181.20.159:013563/6484e089000a5e7a38440c1e1ace3b27
TVN HD,p3p://108.181.20.159:013563/644f9623000a4051681a72d66bfc0191
高点綜合,p3p://108.181.20.159:013563/64c7cf1b000247a33db6c6660f1427b6
高点綜合,p3p://108.181.20.159:013563/6483819d000e97b032e96e1f26b40f0b
霹雳台湾,p3p://108.181.20.159:013563/644507280004aa433edc17562e211a38
华艺綜合,p3p://108.181.20.159:013563/64c62137000746f437278510051625d8
ELtoday綜合,p3p://108.181.20.159:013563/64c7d0cb0005131a3dbd5e9f3e8523f2
SMART,p3p://108.181.20.159:013563/64e367a800053465a982145d191f168f
寰宇财经,p3p://108.181.20.159:013563/64e36edf00052681a99e432a601547f5
視纳华仁纪实,p3p://108.181.20.159:013563/62c9a3be00088219c69bba2111fd091e
壹綜合,p3p://108.181.20.159:013563/64e36a09000d3453a98b615460a544cd


大陆,#genre#
CCTV1綜合,p3p://108.181.20.159:013563/62c200310006b7b2a8c4dade0fd02231
CCTV2财经,p3p://108.181.20.159:013563/5fe15a4400093f55773aac0c576366b8
CCTV3綜艺,p3p://108.181.20.159:013563/62be83ea0001dbed9b27d7bb43427d30
CCTV4国际,p3p://108.181.20.159:013563/61244d9c0006885d64b1b7591f6c12a0
CCTV4美洲,p3p://108.181.20.159:013563/602f0bd2000b47fda6b4b7f96224105e
CCTV4欧洲,p3p://108.181.20.159:013563/602f097e000dad16a6aba08351fb40a9
CCTV5体育,p3p://108.181.20.159:013563/655e4603000bd13f89747913144078cb
CCTV5体育,p3p://108.181.20.159:013563/62c2e10a000954acac332b30611a0e9d
CCTV5+体育赛事,p3p://108.181.20.159:013563/6323522b0000ad5c24e892c57ad041c7
CCTV6电影,p3p://108.181.20.159:013563/62c1fdfa0006353aa8bc33e5054a54db
CCTV7军事,p3p://108.181.20.159:013563/5fe3e41800087c1581251001631763fa
CCTV8电視剧,p3p://108.181.20.159:013563/5ff866900007a9fbd141d26a26c3200d
CCTV9纪录片,p3p://108.181.20.159:013563/600b6ba2000d52801b8cbfda6cd319a2
CCTV10科教,p3p://108.181.20.159:013563/600b6e71000738431b97b6e5675e67a4
CCTV11戏曲,p3p://108.181.20.159:013563/600b70950000f68f1ba011e06e003057
CCTV12社会与法,p3p://108.181.20.159:013563/5fe3e42d00068cbf812561891e0e6b52
CCTV13新聞,p3p://108.181.20.159:013563/632351570006042224e55806316a7512
CCTV14少儿,p3p://108.181.20.159:013563/600b718b0006dd9f1ba3d45468b1762e
CCTV15音乐,p3p://108.181.20.159:013563/63235101000d828724e40a062bb62592
CCTV16奥林匹克,p3p://108.181.20.159:013563/632350a5000deee324e2a2bc22a37dd9
CCTV17农业农村,p3p://108.181.20.159:013563/61396e64000c4165b738e08c29be1bd0

江苏衛視,p3p://108.181.20.159:013563/62ebe68a000867fa4c6ed916192911b0
浙江衛視,p3p://108.181.20.159:013563/62c1fc2a0002c3eba8b51e81055b25b3
湖南衛視,p3p://108.181.20.159:013563/62c2e1e3000b6afaac367b6247e40f8a
北京衛視,p3p://108.181.20.159:013563/5fe1591b000dc3b377362512452546e3
東方衛視,p3p://108.181.20.159:013563/62d4a9f2000909c9f1ab0ea900607a3c

天津衛視,p3p://108.181.20.159:013563/5fe21dfd000e7aa37a37380658302908
深圳衛視,p3p://108.181.20.159:013563/5fe21c150008cdc67a2fc45c52c03e7b
山東衛視,p3p://108.181.20.159:013563/5fe2208a000bb11e7a412e17132544de
吉林衛視,p3p://108.181.20.159:013563/5fe220ab000694027a41adb200196608
辽宁衛視,p3p://108.181.20.159:013563/5fe2162b000d828b7a18ab7f6c8368be
河北衛視,p3p://108.181.20.159:013563/5fe15c48000a991c77428bff7b2b59ed
广東衛視,p3p://108.181.20.159:013563/5fedd54600018ac3a7fab8e83f1073c3
四川衛視,p3p://108.181.20.159:013563/5fe21e1a0007f53d7a37a7a91f1171d7
東南衛視,p3p://108.181.20.159:013563/61396ab50001b07bb72a7a3c04304523
安徽衛視,p3p://108.181.20.159:013563/5fe21da0000a8d6d7a35cbbc30667835
江西衛視,p3p://108.181.20.159:013563/5fe21ab1000e4e987a2a57190bf705fd
厦门衛視,p3p://108.181.20.159:013563/63ec4617000ea493e42b92ae132b3883
海峡衛視,p3p://108.181.20.159:013563/63ec47390001586de42ffc1a7e1856a6
贵州衛視,p3p://108.181.20.159:013563/6022140a000e0258740d440853d209b9
河南衛視,p3p://108.181.20.159:013563/5fe21fb6000ae57d7a3df1c35db55753
山西衛視,p3p://108.181.20.159:013563/63ec47dd000dba0fe4327fe92f826ca7
湖北衛視,p3p://108.181.20.159:013563/5fe15c7d00087e2377435a84444d3ac4
重庆衛視,p3p://108.181.20.159:013563/5fe22070000a826a7a40c843077f6b68
广西衛視,p3p://108.181.20.159:013563/602210560009472773fecbad4efa370f
甘肃衛視,p3p://108.181.20.159:013563/63ec49260005d5b3e43783054f0c650d
云南衛視,p3p://108.181.20.159:013563/63ec497c00058741e438d2e90a5c74a9
新疆衛視,p3p://108.181.20.159:013563/63ec49c6000efa45e439f6607d261a01
陕西衛視,p3p://108.181.20.159:013563/63ec4a7000062358e43c8c291e6b7b83
西藏衛視,p3p://108.181.20.159:013563/63ec4ab500052d07e43d99727879092e	
广東珠江,p3p://108.181.20.159:013563/63fa66de000b08831b5b475e54e67ef1
广東体育,p3p://108.181.20.159:013563/63ec4b8400036b28e440c19a1b512b44
青海衛視,p3p://108.181.20.159:013563/63ec4bd00007d193e441eb97059d6779
海南衛視,p3p://108.181.20.159:013563/63ec4c2d000a249be4435773000226af
兵团衛視,p3p://108.181.20.159:013563/63ed2c99000b902be7affdb21e970038
大湾区衛視,p3p://108.181.20.159:013563/63ec48e000076bf6e43672044d3841bb
内蒙古衛視,p3p://108.181.20.159:013563/63ec4a1f0006a1c8e43b4fe45f4007c7
黑龙江衛視,p3p://108.181.20.159:013563/6323b2350007630d265fbb91230b76bb

CHC高清电影,p3p://108.181.20.159:013563/63ec4caf00020428e445513c2d902fdb
CHC家庭影院,p3p://108.181.20.159:013563/63ec4d000006b5ebe4468ed8604807ac
CHC动作电影,p3p://108.181.20.159:013563/63ec4d4200074d64e44790cb67ae7b20


港澳,#genre#
TVB翡翠台,p3p://108.181.20.159:013563/653e4c02000ea0440c8c63fd3e5d709d
TVB翡翠台 H.265,p3p://108.181.20.159:013563/653e4c6d000965ef0c8e049f4be34103
TVB J2,p3p://108.181.20.159:013563/653e4cda0007743f0c8fade86d132b26
TVB J2 H.265,p3p://108.181.20.159:013563/653e4d3e000b344f0c91357e73163f82
TVB无线新聞,p3p://108.181.20.159:013563/653e4703000daead0c78dfb07723484e
TVB无线新聞 H.265,p3p://108.181.20.159:013563/653e4818000b73240c7d19181340415e
TVB财体资讯,p3p://108.181.20.159:013563/5ffbee4900066c0ddf0b8b84423c06f3
TVB财体资讯 H.265,p3p://108.181.20.159:013563/611d989d0005244a4a7f24d111282ffb
TVB明珠,p3p://108.181.20.159:013563/611d99f3000116024a845bb9627404c9
TVB明珠 H.265,p3p://108.181.20.159:013563/602f1ba9000814efa6f2970333d309d9
Viu TV,p3p://108.181.20.159:013563/611d99820007a67c4a82a3fe3cc749de
VIU TV H.265,p3p://108.181.20.159:013563/5fed3234000c7a49a57dbd6e14af358f
VIU 6,p3p://108.181.20.159:013563/5fed31e7000736e2a57c8f4c14d55d36
有线直播新聞,p3p://108.181.20.159:013563/64ff4f0e000d7954168179ff031e6108
香港国际财经,p3p://108.181.20.159:013563/64838620000cd8ed32fb0d6a414411f7
HOY资讯,p3p://108.181.20.159:013563/655bd22c000147307fdff68936807320
HOY TV,p3p://108.181.20.159:013563/62184bc3000cd48f11e47b06202b7e18
TVB娱乐新聞,p3p://108.181.20.159:013563/5fe7f68d000e73d9910d2a86341258f7
黄金翡翠台,p3p://108.181.20.159:013563/653e49c20006c60f0c8397f7771b1b7b
TVB千禧经典,p3p://108.181.20.159:013563/645f6a3a0006360ca5eec1c509a8654f
TVB经典,p3p://108.181.20.159:013563/5fdee1a2000b5fba6d93e51308cb7ddf
TVB功夫台,p3p://108.181.20.159:013563/653e4a3f000b1abb0c85815c35fa0803
TVB华语剧,p3p://108.181.20.159:013563/653e4acf0006e0e80c87b2c8194d5791
TVB粤语片,p3p://108.181.20.159:013563/653e4b8d00001a450c8a973c06325101
TVB亚洲剧,p3p://108.181.20.159:013563/6284685e00039b52b82eeeca7a785fda
TVB 18赛马,p3p://108.181.20.159:013563/630aae2a0009c386c4a94bfb4c686b60
TVB星河(粤),p3p://108.181.20.159:013563/5fdee23d000b670a6d96428e4c334643
TVB星河(国),p3p://108.181.20.159:013563/6563174f0002ffaf9c45dd927c7d6df1
TVB亚洲綜艺,p3p://108.181.20.159:013563/63108c86000a543bdb95705579fa26ad
TVB戏曲,p3p://108.181.20.159:013563/63108bd0000e4a9cdb92aa6820e833d5
NOW 直播,p3p://108.181.20.159:013563/655fa52d000c3fc98ed0353c0e327e63
Now新聞,p3p://108.181.20.159:013563/653e4f3d0003bdbf0c98ffaf583a6e3a
Now财经,p3p://108.181.20.159:013563/6256e47a0007a6bb0665fa1971252f50
Now紫金,p3p://108.181.20.159:013563/657dbdbc0000dc5e045fa25a2ac54c31
Now紫金,p3p://108.181.20.159:013563/6427e42c00084703cd0c176f58dd37f1
NOW华剧,p3p://108.181.20.159:013563/64d26915000887bf671ffe127ecd0115
NOW华剧,p3p://108.181.20.159:013563/6519bc200001e7b37dbb01f124075086
NOW剧集,p3p://108.181.20.159:013563/657dcad9000eebf80492df3c33e35790
NOW剧集,p3p://108.181.20.159:013563/63ed3e1500077d30e7f449055a0846ce
NOW星影,p3p://108.181.20.159:013563/657db120000499e9042e61f04c0d03cb
NOW星影,p3p://108.181.20.159:013563/65423b7b00047dbb1bebd20b45f374d2
NOW爆谷,p3p://108.181.20.159:013563/657db17a000c6768042fc38047b34ee4
NOW爆谷,p3p://108.181.20.159:013563/65423beb00082fd01bed887e0ae23bbf
黄金华剧台,p3p://108.181.20.159:013563/652970de00011277bb14dcd76e301cc0
HBO(粤),p3p://108.181.20.159:013563/650ff8190006c7355795739f3c0b7500
美亚电影(粤),p3p://108.181.20.159:013563/64be58dd0007fb8d18c11148736701af
美亚电影(粤),p3p://108.181.20.159:013563/655f8ccc0007d2578e70f934113a2428
凤凰资讯,p3p://108.181.20.159:013563/640dad8e0004032e66a7116c70d14d30
凤凰资讯,p3p://108.181.20.159:013563/5fffbf860003807cedf4e1016c3c3ed2
凤凰衛視,p3p://108.181.20.159:013563/5ff7074800001bcccbe59f3d4ff00590
凤凰衛視,p3p://108.181.20.159:013563/602c73500002f4d29c90fa1270f21160
凤凰香港,p3p://108.181.20.159:013563/5fe0b82c000cac9774c17f262e43314d
Channel V,p3p://108.181.20.159:013563/657da67d0006060a0404d5987d1853db
Thrill,p3p://108.181.20.159:013563/630c2b9400044df5ca7abd7159677c41
Hi-YAH,p3p://108.181.20.159:013563/64c4d523000ac6a9321683700b626a46
Mytv Super18,p3p://108.181.20.159:013563/6506d591000d6d7733e6bdfb4725689e
Now Sports 1,p3p://108.181.20.159:013563/63ed464b000b911be8145d035c4e0f21
Now Sports 2,p3p://108.181.20.159:013563/63ed46be0002b99be8161bfd62d87e90
Now Sports 3,p3p://108.181.20.159:013563/63ed4715000c1bffe81772386f5b27f7
Now Sports 4,p3p://108.181.20.159:013563/63ed478e000a98f2e8194a7c2bdc7fe6
Now Sports 5,p3p://108.181.20.159:013563/63ed98c2000122f4e9567b333a74077a
Now Sports 6,p3p://108.181.20.159:013563/63ed98d90002f8f6e956d5822ff208b1
Now Sports 7,p3p://108.181.20.159:013563/63ed990600010efde95784d4529f16d2
Now Sports Prime,p3p://108.181.20.159:013563/644edbcc0004d5a765428da71f967a86
Hands Up,p3p://108.181.20.159:013563/6484c7b80001882237e3197529891bda
GEM HK,p3p://108.181.20.159:013563/6506c5e500027c7f33a9834b5d937568
HBO Signature,p3p://108.181.20.159:013563/6318b7730000b372fb7ca7e170c66e54
HBO Hits,p3p://108.181.20.159:013563/63109c310002f740dbd2a26e2dc405af
HBO Family,p3p://108.181.20.159:013563/63109c71000a3661dbd39e495cfb24f8
天映频道(国语),p3p://108.181.20.159:013563/6471b0bb00011e09ed51d397629e4f55
美亚电影(国),p3p://108.181.20.159:013563/64c3653f0007f6812c7970122ff43531
龙祥电影(粤),p3p://108.181.20.159:013563/63375cce0008451773313a26199f3191
衛視体育,p3p://108.181.20.159:013563/6567988e0000e3a1addebb21084a3ba9
衛視体育 2,p3p://108.181.20.159:013563/656b06be00029e16bb452713093c6af9
香港衛視,p3p://108.181.20.159:013563/655f9ff5000f136f8ebbd33f2f097512
NOW ZooMoo,p3p://108.181.20.159:013563/65679bc200084412adeb40284be664e6
Love Nature 4k,p3p://108.181.20.159:013563/655fa9280009c6278edfc1176731425f
Mytv super体育 1,p3p://108.181.20.159:013563/656b084a000d6e6ebb4b34b917802022
Mytv super体育 2,p3p://108.181.20.159:013563/656b08f3000c2a97bb4dc88f69c60aa6
OneTV綜合,p3p://108.181.20.159:013563/64d5c5550007c4d9744057ea09db782a
KIX HD,p3p://108.181.20.159:013563/6444e9940006c03f3e688dba67767ffd
NowSports 4K 1,p3p://108.181.20.159:013563/64ff0dd300027c501582a8b75bd6680f
NowSports 英超1,p3p://108.181.20.159:013563/657d6d39000e5726032526132b312df6
天映频道(粤语),p3p://108.181.20.159:013563/6533b684000931d9e334c45b064e2833
有线赛马18,p3p://108.181.20.159:013563/64db58eb000d759e8a08afbc7bd65062
香港31台,p3p://108.181.20.159:013563/6109ec88000eed44fda7d8ff6e487ce1
香港32台,p3p://108.181.20.159:013563/6109eca300044552fda83fbc4a2f6a1b
RTHK33,p3p://108.181.20.159:013563/655bd0a300087b5f7fd9f9375cad3a7e
RTHK34,p3p://108.181.20.159:013563/655bd13900008a057fdc41200892339e
RTHK35,p3p://108.181.20.159:013563/655bd1840005600a7fdd67552d662d4b
Axn HK,p3p://108.181.20.159:013563/6506d42b0000055133e1441b1d831414
Super Kids,p3p://108.181.20.159:013563/6506d285000b06bd33dad67a652e2bfd
TVN HK,p3p://108.181.20.159:013563/6506c6930009ab3233ac2cd3018a6125
Fight Sports,p3p://108.181.20.159:013563/644c26370001b4eb5aad692f22d9728d
创世电視,p3p://108.181.20.159:013563/64b5088100037eb4f45f54135b7b6177
面包台,p3p://108.181.20.159:013563/64c26e6d0003155c28b54a8561850853
澳亚衛視,p3p://108.181.20.159:013563/64c262e100006db428882ef8137c12c4
澳门Macau,p3p://108.181.20.159:013563/64c2611000018873288116d70e04175d
澳门奥視,p3p://108.181.20.159:013563/644ed5a00003da2f652a717f77c821b8
澳门资讯,p3p://108.181.20.159:013563/644ed21e000dd9a7651cc03a565575f7
澳门莲花,p3p://108.181.20.159:013563/60b977ed000ba538c36458471a9d6772
澳視葡语,p3p://108.181.20.159:013563/644ece91000b801a650ee0e442bd0b87
星空衛視,p3p://108.181.20.159:013563/64ee40d1000cfcc5d3e2330305817be2
CN卡通(粤),p3p://108.181.20.159:013563/648353bb0006d4d93236315a766b692a
Animax HK,p3p://108.181.20.159:013563/6506d1a00000a99a33d7555a4b747caa

北美,#genre#
凤凰美洲,p3p://108.181.20.159:013563/5fe00fca0004e627722fbe5a480a642f
TVB 1 US,p3p://108.181.20.159:013563/63efe07e000c1db2f23eb46a4e00518a
TVB J1 US,p3p://108.181.20.159:013563/63efe0de000858baf2402a646c573e1b
TVB J2 US,p3p://108.181.20.159:013563/63efe1bd00026ea1f2438ffa60320a60
TVB Drama US,p3p://108.181.20.159:013563/63efe252000a7658f245d81113e44b34
TVB NEWS,p3p://108.181.20.159:013563/63efe2a100034c82f2470ad419e43975
TVB E US,p3p://108.181.20.159:013563/63efe2e2000d23b5f2480b4125294b9a
新时代加東(加拿大),p3p://108.181.20.159:013563/5ff0ab2500049493b30e28c4774857ac
新时代加西(加拿大),p3p://108.181.20.159:013563/5ff0ab49000782d3b30eb62566e359dd
新时代 2(加拿大),p3p://108.181.20.159:013563/5ff0ab860001433db30fa2d353983702
长城精品,p3p://108.181.20.159:013563/5fe00f0c000eed3a722cdabf3a6e652a
宫廷剧场,p3p://108.181.20.159:013563/5fe00f4200020c82722daa5d4aed2011
城市电視(加拿大),p3p://108.181.20.159:013563/5ff8839d00092d89d1b34d940b086f20
美国中文,p3p://108.181.20.159:013563/5fe010d0000835cd7233bea8248f65e2
天下衛視,p3p://108.181.20.159:013563/61244f78000aa28264b8fbc841b66ce4
华夏电視,p3p://108.181.20.159:013563/612457cd000d5d8464d9887d16512a58
华语电視,p3p://108.181.20.159:013563/5fe011f2000a33f072382bfb13280be1
CCTV娱乐,p3p://108.181.20.159:013563/5fe00e8d00097d7d722ae94043205e9a
CCTV戏曲,p3p://108.181.20.159:013563/63ec4f4e0008eb5de44f9010114b61da
北京国际,p3p://108.181.20.159:013563/63ed165900087bdfe75912f50faf1572
浙江国际,p3p://108.181.20.159:013563/612450b30005cf2a64bdc90559c1144c
江苏国际,p3p://108.181.20.159:013563/612452d9000988f164c62e6c0c3c67bd
東方国际,p3p://108.181.20.159:013563/61245368000e60fd64c85e423a9e3cb2
湖南国际,p3p://108.181.20.159:013563/6124512a0001f47b64bf98e1514603c4
旧金山KTSF,p3p://108.181.20.159:013563/644ed78c000977f06531f4d257ab3636
WOW TV(加拿大),p3p://108.181.20.159:013563/6348ef9a00069e01b7d5c1d475b34466
東森美洲新聞,p3p://108.181.20.159:013563/5fe072eb000424b673b2f70e404c56b5
東森财经北美,p3p://108.181.20.159:013563/5fe0711f0002103873abf1b109521428
東森超視,p3p://108.181.20.159:013563/5fe07262000aa19a73b0e19a4fa86172
华視美洲,p3p://108.181.20.159:013563/5fe07337000c34af73b4220430ed2fe9
加拿大600新聞,p3p://108.181.20.159:013563/63f2ee15000673e5fe2b9ef606712937
ICITV加拿大,p3p://108.181.20.159:013563/63f2ee6600090003fe2cdc056e866429
NTD,p3p://108.181.20.159:013563/61245a9c0009293364e480057c452a09

新马,#genre#
Astro supersport1,p3p://108.181.20.159:013563/5ff7e55400052a7dcf48ff687a820e5c
Astro supersport2,p3p://108.181.20.159:013563/5fded34c0008475b6d5be45731d55d06
Astro supersport3,p3p://108.181.20.159:013563/5fded3620008eeb26d5c3a725b5a1adb
Astro supersport4,p3p://108.181.20.159:013563/5fded3740003f8816d5c7f7d3e15547d
W-Sport,p3p://108.181.20.159:013563/620c702d0008c6faef6d8abc762a3edd
Astro aod351,p3p://108.181.20.159:013563/5fdeca140004e52a6d37e0be49f64a69
Astro aod352,p3p://108.181.20.159:013563/63efe58900033edcf25265146c7b5b6e
Astro aod354,p3p://108.181.20.159:013563/5fdeca5300094f496d38d7f8255f4c4f
LoveNature,p3p://108.181.20.159:013563/5fe96780000bf31b96adee2068cf1132
Hits Movies,p3p://108.181.20.159:013563/5fe7e6cb000d17db90cf9c5a45ff17b9
Astro Aec,p3p://108.181.20.159:013563/6557a4a6000efa206f8e50c360a97728
Astro Aec,p3p://108.181.20.159:013563/6533b8de000efc1be33df56933cc5afe
Vasantham,p3p://108.181.20.159:013563/64df59e500087b7c99ac7efe179a1073
天映高清(国),p3p://108.181.20.159:013563/64d733f10006463379d868e844611939
天映经典(国),p3p://108.181.20.159:013563/64df54c20006094699986daf45690a01
HUB premier1,p3p://108.181.20.159:013563/64bbb3db0000179e0e6caac365cb5ea7
HUB premier2,p3p://108.181.20.159:013563/64bbb44c0002cfb40e6e64de0f652363
HUB premier3,p3p://108.181.20.159:013563/64bbb4a20003920c0e6fb5005f03654a
HUB premier4,p3p://108.181.20.159:013563/64bbb4e7000d13560e70c4f7058227b2
HUB premier5,p3p://108.181.20.159:013563/64bbb54100028ca30e7221d64fd04cbb
HUB premier6,p3p://108.181.20.159:013563/64bbb5910007bd500e735baa4dc0380f
欧洲体育,p3p://108.181.20.159:013563/5fe6fc92000bb0078d3cad5824d31e8a
TVB jade,p3p://108.181.20.159:013563/63eff4fa0004ad0cf28eb6dc6da26e00
GEM,p3p://108.181.20.159:013563/6444006f000393eb3ad9fe745f943a0e
ONE,p3p://108.181.20.159:013563/64bbb68f00027f4d0e773a843a9837ee
Hakka TV,p3p://108.181.20.159:013563/63efed930000a9fbf271cb843cf532f0
TVB 翡翠台 SG,p3p://108.181.20.159:013563/64bbb74a0005cac60e7a15d412a06b71
BOO,p3p://108.181.20.159:013563/5fded40700033e036d5ebd8604bf417b
8度空间,p3p://108.181.20.159:013563/64bce778000d4c1f131e20196db7116d
HUB都会,p3p://108.181.20.159:013563/64bbb7fc0000f99e0e7ccbda6e527811
HUB娱家,p3p://108.181.20.159:013563/64bbb85e0009c5db0e7e4ceb66ad5c17
Okey,p3p://108.181.20.159:013563/63af15ab000e7656f5279258305b4b50
Suria,p3p://108.181.20.159:013563/63af14b7000808e8f523d7917f367ce9
NBA,p3p://108.181.20.159:013563/655bb7bb0005ae307f78ae416ea07506
NBA,p3p://108.181.20.159:013563/640cfe24000bcb1663f9dd631ab54798
SpoTV,p3p://108.181.20.159:013563/656f74ac00097859cc92688069041bb5
SpoTV 2,p3p://108.181.20.159:013563/656f7589000dd70dcc95c8e80c56468e
TVN,p3p://108.181.20.159:013563/64bbb90e000725a00e80fbc00f13242f
Cinema One ph,p3p://108.181.20.159:013563/63f591fb000e7fca087bdb6f1fcc66fe	
新加坡U,p3p://108.181.20.159:013563/63af12910006ed72f51b72d64a0d2f0b
新加坡5,p3p://108.181.20.159:013563/63af121200067443f519829f19620651
新加坡8,p3p://108.181.20.159:013563/63af12570009c52df51a910061fd7131
Travelxp,p3p://108.181.20.159:013563/64bea2b70003f2c419e18bca30900d9d
RTM TV 2,p3p://108.181.20.159:013563/5fdee0f90005f9506d914f8977f666af
Astro 欢喜台,p3p://108.181.20.159:013563/620f05bb0000b01ff985bb62369741c0
爱奇艺IQIYI,p3p://108.181.20.159:013563/5fe07bb800090e1173d5591b2d87144a
Astro Oasis,p3p://108.181.20.159:013563/64bbb99f0005fdbf0e8331dd6a6f10a1
Astro Awani,p3p://108.181.20.159:013563/5fded3bb0009615e6d5d96385067581c
Astro Ceria,p3p://108.181.20.159:013563/63f58b0200080b9d08609d2727717ac3
Astro双星,p3p://108.181.20.159:013563/64e79ef2000d4341b9fa0f83252962d5
Astro全佳,p3p://108.181.20.159:013563/6557a0e7000ca80b6f7fae0f1a2442b8
